unix,s1_final_BVP,minute,s2_final_BVP,s3_final_BVP,s4_final_BVP,s5_final_BVP,s6_final_BVP,s7_final_BVP,s8_final_BVP,s9_final_BVP,s10_final_BVP,test_progress,avg_BVP
1544029200,0.13859114583333318,1,-0.5398203125,-0.7112656249999995,-0.24522135416666738,0.09276041666666687,-0.10142447916666679,0.44065885416666656,0.07343229166666679,0.33404947916666666,0.001000000000000143,0.005555555555555556,-0.05172395833333336
1544029260,-0.14831770833333333,2,0.23504947916666646,0.4610338541666665,1.3919296875000005,-0.03705208333333302,0.09982812500000007,-1.1590963541666663,0.8793489583333328,-0.3984036458333335,-0.1371406250000005,0.011111111111111112,0.11871796874999993
1544029320,-0.029208333333333236,3,-0.11116666666666716,-2.6126875,-1.181018229166667,-0.26895052083333315,-0.2505156250000001,0.9345572916666663,-0.8550182291666667,0.015593750000000036,0.07591666666666655,0.016666666666666666,-0.4282497395833335
1544029380,-0.09035416666666675,4,0.20689583333333345,2.501744791666667,-0.04832031250000006,0.26565104166666664,0.019872395833333348,0.045513020833333306,0.03373958333333323,0.23558593749999998,0.09154166666666676,0.022222222222222223,0.32618697916666667
1544029440,0.07055729166666663,5,0.4843802083333331,-0.02392187499999993,0.01308593749999997,0.04691666666666665,0.15229166666666674,-0.02554166666666664,0.20912760416666656,-0.4219817708333332,-0.4035651041666668,0.027777777777777776,0.010134895833333291
1544029500,-0.009567708333333255,6,-0.34980989583333333,-1.5406119791666675,0.1550286458333336,0.21563541666666605,-0.46751302083333346,-0.4655989583333336,-0.2328619791666665,0.5336953125000001,0.362921875,0.03333333333333333,-0.17986822916666675
1544029560,-0.015507812500000044,7,0.12549479166666677,1.5469765625000014,-0.2711302083333332,-0.28828124999999993,0.5490104166666666,0.4949687500000001,0.06307552083333344,-0.4693333333333335,0.05570052083333342,0.03888888888888889,0.17909739583333348
1544029620,-0.10760416666666663,8,-0.1865546874999997,0.8402005208333331,0.09143749999999991,-0.07504687499999996,-0.19556510416666661,-0.049877604166666506,-0.08478125000000049,0.0034843749999999693,-0.09513281249999986,0.044444444444444446,0.014055989583333322
1544029680,-0.18603906249999985,9,0.051450520833333256,-0.4158906249999995,0.06159114583333357,0.4241354166666671,0.060036458333333084,-0.030421874999999963,-0.07902343749999988,0.04832031249999987,-0.0798567708333333,0.05,-0.014569791666666559
1544029740,0.4916510416666667,10,0.1717083333333333,-0.13520572916666668,0.5821484375000002,-0.6397890625000001,-0.061109375000000174,-0.1405859375,0.3078333333333333,0.1621901041666665,0.10732291666666666,0.05555555555555555,0.08461640624999996
1544029800,-0.39292968749999985,11,-0.08119531250000005,-0.3128671874999998,-0.23753124999999997,0.28354947916666684,0.6099166666666666,0.36507552083333344,-0.2754166666666667,-0.18937760416666674,0.8200625000000001,0.06111111111111111,0.05892864583333339
1544029860,0.21534375000000008,12,-0.09198177083333346,0.22306510416666664,0.03132812500000005,-0.027460937500000115,-0.4469557291666666,-0.05728385416666666,-0.0008515625000000397,0.24070833333333327,-0.7948125000000001,0.06666666666666667,-0.0708901041666667
1544029920,-0.2803932291666667,13,-0.37117187499999993,-0.13649218749999995,0.2065755208333338,0.02287760416666697,0.11339062499999991,-0.06325520833333285,0.15182291666666667,-0.04841666666666664,-0.1696432291666667,0.07222222222222222,-0.05747057291666653
1544029980,0.21101822916666693,14,0.1322630208333332,-0.06282291666666667,-0.7724609375000004,0.17712760416666698,-0.08457812500000005,-0.05660937499999989,-0.21080729166666679,-0.08252864583333326,0.1848307291666668,0.07777777777777778,-0.056456770833333336
1544030040,0.02134114583333339,15,0.32891666666666663,0.0648463541666667,-0.13275000000000003,-0.12178906250000023,-0.08600781249999988,0.008697916666666765,0.1417109375,-0.007119791666666645,-0.021687500000000526,0.08333333333333333,0.019615885416666617
1544030100,0.06069531250000004,16,-0.07822916666666653,0.8667265624999999,0.2830338541666666,-0.015158854166666676,-0.0639817708333334,0.1364609375,-0.03368750000000009,0.7165104166666668,0.2324453124999999,0.08888888888888889,0.21048151041666668
1544030160,-0.10606249999999999,17,-0.12188281250000002,-0.5204218749999993,-0.44458333333333294,-0.057169270833333445,0.5514348958333334,0.5687369791666671,-0.17354427083333326,-0.5301432291666666,-0.5495494791666661,0.09444444444444444,-0.1383184895833331
1544030220,0.1278072916666667,18,0.22013020833333322,-0.2650468750000008,0.25584114583333306,-0.038356770833333324,-0.23081510416666648,-0.5410364583333334,0.22215364583333339,-0.13652343750000007,0.2431848958333332,0.1,-0.014266145833333448
1544030280,-0.1356171875,19,-0.07363020833333363,0.02090624999999994,0.20210677083333367,0.49359374999999983,0.07807812500000007,-0.07114583333333359,0.042195312499999874,0.0203619791666668,0.08532812499999988,0.10555555555555556,0.06621770833333329
1544030340,0.09586979166666665,20,-0.14250000000000002,-0.30011718749999994,-0.3034166666666666,-0.6725859375000002,-0.4974166666666667,-0.25821875000000005,-0.8370755208333333,-0.2774765625000003,-0.8734140625000002,0.1111111111111111,-0.40663515625000013
1544030400,0.09288020833333323,21,0.20617708333333357,1.0681744791666665,0.27459375000000075,0.2529973958333333,0.046057291666666715,0.20231770833333337,0.5478098958333334,0.4803880208333337,0.915447916666667,0.11666666666666667,0.40868437500000016
1544030460,-0.13158333333333339,22,-0.04615104166666681,-0.8054374999999996,0.05091145833333324,0.7797916666666667,0.2761744791666667,-0.041848958333333346,0.23783593749999984,-0.41677343750000023,-0.054885416666666624,0.12222222222222222,-0.015196614583333356
1544030520,0.22478385416666674,23,-0.15842187500000018,0.5915364583333335,0.12904687500000048,-0.7251875000000002,-0.052601562499999914,0.030627604166666374,0.12732812500000001,0.21186718750000022,0.021848958333333186,0.12777777777777777,0.04008281250000001
1544030580,-0.14168489583333344,24,0.35198958333333313,-0.5567760416666658,1.1016041666666672,0.01059635416666674,-0.19722135416666642,0.2409348958333334,-0.0911328124999998,-0.08208593749999989,0.05561458333333357,0.13333333333333333,0.06918385416666685
1544030640,0.0010729166666666235,25,-0.16251041666666674,-0.07669791666666577,-1.147184895833333,-0.04469791666666668,0.2553463541666667,-1.9882812500000002,0.05637500000000033,0.47484635416666626,0.11985937499999982,0.1388888888888889,-0.2511872395833333
1544030700,-0.23896614583333328,26,0.2482473958333335,0.027783854166666355,-0.00641406250000028,-0.008877604166666647,-0.06270572916666671,1.6865026041666666,-0.11321614583333339,-0.4050286458333334,-0.2875208333333338,0.14444444444444443,0.0839804687499999
1544030760,0.022281249999999985,27,0.0703151041666666,0.003815104166666579,-0.008710937499999757,-0.25919531249999994,-0.06912760416666666,-0.012130208333333588,-0.01410677083333322,0.046864583333333196,0.1358046874999999,0.15,-0.008419010416666688
1544030820,0.18711718750000006,28,-0.38894010416666686,0.1348776041666671,-0.10939843750000004,0.307421875,-0.06154166666666671,-0.1024296875000001,0.40360416666666715,0.23528385416666683,-0.2562968749999998,0.15555555555555556,0.034969791666666764
1544030880,-0.1710885416666666,29,0.18364062500000003,-0.23311197916666676,-0.2970677083333337,-0.028130208333333424,0.173546875,0.0472838541666665,-0.39622916666666674,-0.2552838541666669,0.4558177083333337,0.16111111111111112,-0.05206223958333339
1544030940,0.15067447916666668,30,-0.24133593749999965,0.2474218749999998,0.3686093749999999,-0.024138020833333298,-0.05515364583333353,0.051572916666666684,0.01273177083333324,-0.005320312500000194,-0.3121927083333334,0.16666666666666666,0.019286979166666624
1544031000,0.07038541666666663,31,0.18071614583333365,-0.5422187500000001,-0.11668749999999979,0.02489062500000027,0.3399062500000001,0.14623437499999972,-0.013539062500000039,-0.12010156250000018,-0.07447656249999994,0.17222222222222222,-0.010489062499999967
1544031060,-0.030554687500000042,32,-0.1873098958333331,0.44947395833333276,0.09800520833333297,0.01846614583333317,-0.0960703125000001,0.0439296875,-0.09850781249999994,0.2080130208333334,0.6208932291666667,0.17777777777777778,0.10263385416666657
1544031120,-0.07671614583333333,33,0.3789427083333333,-0.3678906249999997,-0.10123177083333346,0.31556770833333303,-0.4266692708333333,-0.42336718750000035,-0.07282552083333327,-0.07047916666666687,-1.961466145833333,0.18333333333333332,-0.2806135416666667
1544031180,0.04549218749999995,34,-0.20474218749999956,0.36388802083333416,0.13495833333333376,0.37681510416666697,0.1814635416666666,0.28199479166666674,-1.247713541666667,-0.08654687500000009,1.1753281249999998,0.18888888888888888,0.10209375000000016
1544031240,0.01557552083333332,35,0.39663802083333344,-0.11082812500000071,-0.01688020833333268,-0.8073151041666673,-0.0218854166666665,0.3078984375000001,0.9593697916666668,0.03456249999999995,-0.24627604166666733,0.19444444444444445,0.0510859374999999
1544031300,-0.05295833333333331,36,-0.7333723958333332,0.034781250000000166,-0.029091145833333287,0.5746536458333333,0.14239062500000008,-0.5194192708333336,0.5883489583333332,-0.4136666666666668,0.561986979166667,0.2,0.015365364583333357
1544031360,0.05319270833333337,37,0.2314635416666669,0.05764843750000012,0.03651041666666668,-0.5415000000000002,-0.0002838541666667194,0.13465104166666667,-0.11384114583333345,0.6416067708333337,-0.11507291666666687,0.20555555555555555,0.03843750000000003
1544031420,-0.004335937499999983,38,0.030468749999999958,0.17417708333333337,-0.08190885416666628,0.06732812499999995,-0.040143229166666586,0.18405989583333326,-0.13804687499999993,-0.8386328125000002,0.5306770833333334,0.2111111111111111,-0.011635677083333306
1544031480,-0.16596875000000003,39,0.5262786458333334,-0.09240624999999904,0.11297135416666668,-0.0021015624999998206,-0.12500520833333334,-0.07826822916666686,0.06240104166666653,0.4042786458333329,-0.5281718749999996,0.21666666666666667,0.011400781250000092
1544031540,-0.23139843749999997,40,-0.5391197916666671,1.0153932291666663,-0.16670833333333324,-0.015200520833333519,0.018143229166666688,-0.03904947916666661,0.27026822916666676,0.7102291666666666,0.17975781250000006,0.2222222222222222,0.1202315104166666
1544031600,0.34780468750000004,41,0.03203906250000001,-1.1144869791666674,0.0630208333333334,-0.19450781249999996,-0.1095442708333332,-0.004408854166666579,-0.17644531250000017,-0.3676354166666667,-0.11162239583333332,0.22777777777777777,-0.16357864583333337
1544031660,0.040992187500000006,42,-0.6444270833333333,-0.1246640625,-0.11157031249999948,0.3534661458333334,0.1878567708333331,-1.0150885416666668,-0.08285937499999972,-0.050760416666666815,-0.23180729166666675,0.23333333333333334,-0.16788619791666665
1544031720,-0.020007812499999923,43,0.4113359374999998,0.1751250000000007,0.12438802083333358,-0.18575781250000004,-0.055252604166666476,1.1995338541666665,-0.028312500000000036,-0.039541666666666885,0.5922343750000001,0.2388888888888889,0.21737447916666675
1544031780,0.07343750000000002,44,0.26636718749999994,-0.17919010416666625,-0.21920312499999994,-0.05382552083333336,-0.04694531249999992,0.007213541666667197,0.07459114583333305,0.12840364583333325,0.6264427083333335,0.24444444444444444,0.06772916666666674
1544031840,-0.14623177083333327,45,-0.03154947916666663,0.1144895833333337,0.29934114583333327,0.02496093750000002,0.7799401041666667,-1.7390494791666664,0.3187343750000001,0.12334114583333342,-1.120825520833333,0.25,-0.1376848958333332
1544031900,0.07488020833333327,46,-0.06509114583333335,-0.8658567708333333,-0.11950781250000002,0.12199739583333345,-0.9681614583333328,1.6061770833333335,-0.3137395833333342,-0.4930234374999998,0.010739583333333158,0.25555555555555554,-0.10115859375
1544031960,0.016554687499999873,47,0.12115364583333327,2.2928124999999997,0.7713723958333331,-0.09893489583333327,0.37420572916666667,-0.020276041666666463,-0.06115364583333367,0.6558098958333332,0.9839635416666668,0.2611111111111111,0.5035507812499999
1544032020,-0.12011197916666662,48,-0.044315104166666404,-1.2800989583333333,-0.6327265624999996,0.0414062499999998,-0.15250260416666664,0.04498437500000004,0.12936979166666654,-0.24862760416666674,-0.8128307291666667,0.26666666666666666,-0.30754531249999995
1544032080,0.13128385416666674,49,-0.175174479166667,-0.03017968750000073,0.05082291666666672,-0.1710989583333334,0.03295052083333324,1.175033854166667,0.04015364583333395,-0.3737890625,-0.08628124999999992,0.2722222222222222,0.05937213541666666
1544032140,-0.06976562499999993,50,0.4522083333333336,-0.38930989583333353,-0.04853385416666714,0.12591927083333324,-0.25782552083333343,-0.4336640625000009,-0.15963802083333334,0.2858723958333334,-0.13983854166666657,0.2777777777777778,-0.06345755208333347
1544032200,0.01552083333333331,51,-0.3103723958333339,0.22199479166666666,-0.13153125,0.05080468750000005,0.3849453125000001,-0.8875182291666667,0.23984895833333314,-0.3013750000000003,0.044531250000000355,0.2833333333333333,-0.06731510416666672
1544032260,0.047018229166666606,52,-0.13634895833333324,-0.03060416666666666,0.08207812499999978,0.01881510416666649,-0.09806510416666679,0.2038203124999998,-0.3087057291666667,-0.22634114583333326,0.04863281249999994,0.28888888888888886,-0.03997005208333341
1544032320,0.007541666666666664,53,0.17229427083333318,-0.12549479166666647,0.08719531249999969,-0.066205729166667,-0.48050520833333304,-0.1272526041666666,0.00923437499999986,0.8057083333333334,0.6003697916666669,0.29444444444444445,0.08828854166666666
1544032380,-0.050984374999999964,54,-0.13550520833333335,0.19319270833333307,-0.2438229166666667,-0.02701562500000006,0.3773072916666666,0.03021354166666669,0.15671875000000007,-0.6949296875000002,-0.15807812500000024,0.3,-0.055290364583333404
1544032440,-0.03934375,55,-0.12049739583333294,-0.31501302083333294,0.05434895833333402,0.2866666666666668,0.00704687499999966,0.2811927083333332,-0.10110677083333332,0.3136171875,-0.7360807291666668,0.3055555555555556,-0.03691692708333323
1544032500,0.05834374999999999,56,0.2699947916666667,0.6355416666666666,0.12484374999999978,-0.1833515624999999,-0.02143229166666671,-0.05528906250000013,-0.3180963541666667,-0.24957031250000009,0.4484531250000002,0.3111111111111111,0.07094374999999997
1544032560,0.03184375000000003,57,-0.32966145833333343,0.41374218749999964,0.025617187499999704,-0.31356770833333325,0.07555208333333342,-0.17981770833333352,0.3220312499999999,0.25673177083333326,0.07253906249999993,0.31666666666666665,0.03750104166666656
1544032620,0.009088541666666663,58,0.38721614583333336,-0.5493958333333339,-0.06625260416666669,0.3071171875000002,-0.15734375000000006,0.12343489583333363,0.7883906249999998,-0.08353125000000038,0.14677083333333307,0.32222222222222224,0.09054947916666659
1544032680,0.13034895833333335,59,-0.1459531250000002,-0.4547109375000003,0.030989583333333556,-0.12137500000000001,-0.5504609375,-0.02578125000000018,-0.7178072916666666,-0.14832291666666625,-0.3383124999999999,0.3277777777777778,-0.23413854166666664
1544032740,-0.09022395833333334,60,-0.011781249999999913,0.1520312499999994,-0.06811718750000008,0.23220052083333323,0.7390572916666661,-0.149989583333333,0.24277604166666697,0.19769010416666674,0.24194531249999998,0.3333333333333333,0.14855885416666662
1544032800,-0.18308854166666672,61,-0.7204427083333336,0.06704687499999992,-0.20560677083333256,0.019440104166666573,0.13960416666666656,0.48164583333333344,0.4804348958333333,0.09914322916666683,0.268716145833333,0.3388888888888889,0.044689322916666656
1544032860,0.11389322916666676,62,0.8635416666666669,0.12455208333333327,0.1902656250000003,-0.1277291666666668,-0.31707031249999995,-0.22890364583333328,-0.12195052083333333,-0.00036197916666657427,-0.8370234375000005,0.34444444444444444,-0.034078645833333324
1544032920,-0.14892187500000004,63,0.18268749999999967,0.08963802083333335,-1.1039427083333329,-0.1396744791666669,-0.04239322916666701,-0.7101796875,-0.6357369791666664,-0.13944531249999972,0.5181380208333334,0.35,-0.2129830729166667
1544032980,0.19427083333333342,64,-1.2611796874999996,-0.09608593749999983,1.1372890625,0.012289062499999896,0.3429765625000002,0.5910963541666667,0.018786458333333138,0.08296614583333353,0.1685416666666665,0.35555555555555557,0.11909505208333342
1544033040,0.006838541666666634,65,0.9540052083333334,-0.01992447916666696,-0.012812500000000086,0.07248697916666655,-0.29997135416666665,0.009799479166666429,0.18960937499999966,-0.19915364583333348,-0.2560468750000004,0.3611111111111111,0.044483072916666505
1544033100,-0.038375000000000034,66,0.0963307291666665,0.5815651041666656,-0.07520572916666665,-0.3050546875000001,0.10511197916666669,-0.1439609375,-0.16439843750000044,0.4872916666666667,0.07228385416666651,0.36666666666666664,0.061558854166666475
1544033160,-0.05909895833333328,67,-0.05882552083333333,-0.8226953125,0.09702604166666674,0.28384375,0.01939062499999994,-0.09014322916666702,0.5270182291666667,0.2317760416666668,-0.05779166666666684,0.37222222222222223,0.007049999999999966
1544033220,-0.11176041666666668,68,-0.027158854166666555,0.23698437499999947,0.01550520833333318,0.03988541666666712,0.043979166666666646,0.13859895833333324,-0.3196432291666672,-0.6202109375000001,-0.007015624999999851,0.37777777777777777,-0.061083593750000074
1544033280,0.1290234375,69,0.12256770833333312,0.5188593750000001,-0.02172656250000043,-0.03689322916666668,-0.0771276041666666,0.009544270833333313,-0.2472395833333333,0.021809895833333304,-0.2332968749999999,0.38333333333333336,0.018552083333333292
1544033340,0.5259843750000001,70,0.23664322916666675,-0.15873437500000012,1.2145260416666674,0.4152786458333334,0.04325781249999995,0.1306250000000003,-0.004458333333333468,0.006856770833333181,0.16251041666666666,0.3888888888888889,0.2572489583333334
1544033400,-0.5740390625,71,-0.5091614583333332,-0.6304973958333335,-1.3222760416666663,-0.06028385416666661,-0.01731250000000024,-0.1401015625000001,-0.11549479166666672,-0.22225781250000007,0.05366406250000038,0.39444444444444443,-0.35377604166666665
1544033460,0.026638020833333286,72,0.32059635416666665,1.2617656249999991,0.2013437500000001,-0.47247656250000003,-0.009598958333333307,0.5979713541666669,0.16509895833333374,0.0523958333333336,-0.2610104166666665,0.4,0.18827239583333338
1544033520,0.051442708333333385,73,-0.20307812499999975,-1.7274505208333335,-0.09698958333333385,0.10595052083333331,-0.04682031250000002,-0.6182760416666664,-0.6428697916666665,0.4836328124999999,0.7950468749999999,0.40555555555555556,-0.18994114583333335
1544033580,0.004627604166666544,74,0.2697890625,-0.3450911458333337,0.021593749999999457,-0.6281302083333334,0.006179687500000057,0.08664583333333384,0.6818463541666666,-0.46288281249999985,-0.7952604166666668,0.4111111111111111,-0.11606822916666673
1544033640,-0.08736458333333337,75,-0.2573854166666667,1.0195234374999997,0.09110416666666635,0.6156588541666671,0.03898437499999992,-0.5380572916666666,0.10616145833333306,0.2323802083333333,-0.20587239583333267,0.4166666666666667,0.10151328125
1544033700,-0.03359895833333339,76,0.07315104166666657,0.10760937499999995,-0.05205468749999967,-0.10241406250000024,-0.2259374999999997,0.2869348958333333,-0.0981562499999998,-0.09323697916666632,0.3697760416666668,0.4222222222222222,0.023207291666666748
1544033760,-0.34449739583333344,77,0.1805937499999998,-0.11945312499999935,-1.8229583333333335,0.2087447916666664,0.15757812499999996,0.1604348958333335,-0.009294270833333644,-0.19781510416666645,-0.015497395833333124,0.42777777777777776,-0.18021640624999996
1544033820,0.4699244791666667,78,-0.3081927083333334,-0.004294270833333706,1.8439635416666662,0.004125000000000315,0.04332291666666668,-0.26712760416666675,-0.09073958333333315,0.03550520833333361,0.48463541666666665,0.43333333333333335,0.2211122395833333
1544033880,-0.08234374999999998,79,0.16822916666666649,1.4649895833333337,0.10143489583333348,0.017223958333333657,-0.2402291666666668,0.20454166666666682,0.007177083333333408,0.15404166666666622,-2.1097083333333333,0.4388888888888889,-0.031464322916666634
1544033940,0.07946614583333339,80,0.03101041666666647,-1.912424479166667,-0.23247656250000012,-0.12026302083333344,0.11032031249999999,0.11286197916666711,-0.3261119791666667,-0.0871953125000003,2.1890833333333335,0.4444444444444444,-0.015572916666666714
1544034000,0.0955963541666667,81,-0.41763802083333346,0.3014401041666659,0.05850000000000004,-0.037877604166666544,0.023716145833333376,-0.46056250000000026,0.34373177083333367,-0.04159114583333356,-0.4524895833333334,0.45,-0.058717447916666755
1544034060,-0.13869791666666664,82,0.35579166666666673,0.05433072916666672,-0.1998880208333333,0.005403645833333348,-0.03554687500000018,0.2794531250000001,-0.22160156250000043,0.0900598958333332,-0.03739322916666666,0.45555555555555555,0.015191145833333286
1544034120,0.021627604166666713,83,-0.5946848958333334,-0.46406249999999977,0.16430729166666622,-0.1127057291666667,0.14336979166666672,-0.026479166666666654,0.1812447916666666,0.1496276041666663,0.010723958333333661,0.46111111111111114,-0.052703125
1544034180,0.0007317708333333191,84,0.8374687500000003,0.7673723958333333,0.9510989583333334,0.12390104166666696,0.00383593750000019,-0.044533854166666456,0.0835885416666669,-0.0347031250000002,0.08791406249999999,0.4666666666666667,0.27766744791666675
1544034240,0.02372395833333334,85,-0.25296874999999974,0.20712239583333278,-0.7977447916666662,-0.0018567708333332136,-0.057669270833333175,0.20512760416666662,0.044593750000001035,-0.11731510416666685,0.15442968750000052,0.4722222222222222,-0.05925572916666649
1544034300,0.021114583333333343,86,0.27787500000000037,0.30473437500000006,-0.17961458333333316,0.040893229166666635,0.0571692708333333,-0.046080729166666945,0.2841562500000002,0.4046041666666667,-0.006388020833333852,0.4777777777777778,0.11584635416666669
1544034360,-0.18154947916666678,87,0.24253125000000017,-0.6886406249999997,0.06506249999999988,-0.057664062500000134,-0.3627057291666666,-0.004791666666666779,-0.18084374999999966,-0.24789322916666656,-0.1974947916666668,0.48333333333333334,-0.1613989583333333
1544034420,0.12024218750000001,88,-0.2845364583333333,-0.37200781249999976,-0.06196875000000069,0.21132552083333317,0.3481432291666667,0.034739583333333296,0.5223124999999998,-0.05440885416666668,0.10682812500000019,0.4888888888888889,0.057066927083333274
1544034480,-0.002231770833333348,89,-0.46737239583333323,0.587450520833333,0.12951041666666663,-0.21057552083333314,0.06729166666666667,0.023989583333333595,-1.7677083333333334,-0.028950520833333326,-0.14221354166666667,0.49444444444444446,-0.18108098958333332
