unix,s1_mt1_EDA,minute,s2_mt1_EDA,s3_mt1_EDA,s4_mt1_EDA,s5_mt1_EDA,s6_mt1_EDA,s7_mt1_EDA,s8_mt1_EDA,s9_mt1_EDA,s10_mt1_EDA,test_progress,avg_EDA
1539438500,0.0317148125,1,0.013070562499999999,0.489070925,2.0657968625,1.23606025,5.3375e-06,0.0,0.00048067916666666666,0.40707140416666665,0.05303650833333333,0.011111111111111112,0.4296307341666667
1539438560,0.10036632083333334,2,0.013150633333333333,0.5591777666666666,2.4789051625,0.6068403375,0.0,0.0,0.0005180916666666667,0.2839814666666667,0.1013134,0.022222222222222223,0.41442531791666665
1539438620,0.48711175833333337,3,0.013033158333333333,0.7967317458333334,2.300393225,0.4016940708333333,0.0,0.0,0.000699675,0.2216035875,0.06735580833333334,0.03333333333333333,0.42886230291666677
1539438680,0.7631052291666667,4,0.012963729166666667,0.887342875,1.5836186875,0.2719187375,5.3375e-06,0.013863679166666667,0.0007424208333333334,0.203829525,0.322819175,0.044444444444444446,0.40602093958333335
1539438740,0.6216057541666667,5,0.012152154166666667,0.7304956625,1.5822350583333333,0.20995092083333333,0.025115116666666666,0.2112991625,0.5971504958333332,0.20184864583333334,0.20649711250000002,0.05555555555555555,0.4398350083333333
1539438800,0.4374033041666667,6,0.012082704166666668,0.5855455541666666,1.940614125,0.1776511875,0.32252515,0.23933544166666668,0.901753675,0.19551078333333333,0.22466529166666668,0.06666666666666667,0.5037087216666667
1539438860,0.54676085,7,0.011981275000000001,0.633881825,2.4608861875000003,0.164610675,0.8472558,0.2788313666666667,0.4873503583333333,0.20605571666666667,0.22683812916666665,0.07777777777777778,0.5864452183333333
1539438920,0.6197317125,8,0.011815779166666667,0.7838673625,2.3662532625000003,0.14112378750000001,0.818371475,0.5273860291666667,0.46839510833333337,0.2156663375,0.2391068375,0.08888888888888889,0.6191717691666667
1539438980,0.5983500541666668,9,0.011863829166666668,1.0690844499999999,2.0449803958333335,0.12248917499999999,0.9322932541666666,0.43376233750000004,0.4253559875,0.20074327083333332,0.21911809166666665,0.1,0.6058040845833335
1539439040,0.25572635,10,0.011959925000000001,1.1456738791666665,1.7030951250000002,0.13480371666666666,1.3594770458333334,0.3745584291666667,0.3434907833333333,0.19462975833333335,0.20408935416666668,0.1111111111111111,0.5727504366666667
1539439100,0.3052528083333333,11,0.8175858791666666,1.3010971791666668,1.451917425,0.1224837875,1.4433322166666664,0.4416537958333333,0.26528880833333335,0.2013146583333333,0.3796957166666666,0.12222222222222222,0.6729622275
1539439160,0.8409472208333334,12,1.2986564999999999,1.30651295,1.3559008208333334,0.25396199583333334,1.622717975,0.4371325916666667,0.2411634,0.2041924625,0.4120438708333333,0.13333333333333333,0.7973229787499998
1539439220,0.7187236124999999,13,1.1703415625,1.1363374208333332,1.2699892041666667,0.4251168791666667,1.6979899083333334,0.4845992916666667,0.1940980625,0.20632814166666666,0.34725135833333337,0.14444444444444443,0.7650775441666668
1539439280,0.7331043083333333,14,1.1397939416666667,1.1284291458333333,1.1680761041666665,0.44744005,1.469992625,0.5687441666666667,0.25381349166666667,0.20252662083333334,0.3596375125,0.15555555555555556,0.7471557966666665
1539439340,0.7247217416666667,15,1.2125512375,1.2432358000000001,0.9994844458333334,0.4382214583333333,1.0797595125000001,0.5444139416666667,0.24326729166666666,0.1903584875,0.5311524,0.16666666666666666,0.7207166316666667
1539439400,0.7063496083333334,16,0.9342868125,1.2298755,0.8820041333333334,0.34550725416666667,1.1077983916666667,0.49372689166666667,0.3294817208333333,0.16240783749999999,0.5168825916666667,0.17777777777777778,0.6708320741666667
1539439460,0.6541268291666668,17,0.8301225833333333,0.9874396,0.8556209916666667,0.2986403375,1.4451521999999999,0.5576482041666666,0.5150546791666667,0.16113180000000002,0.44473389583333334,0.18888888888888888,0.6749671120833333
1539439520,0.5276144791666667,18,0.9210171875000001,1.0378517166666665,0.9076826333333333,0.35190732916666667,1.5043232375,0.6641429541666667,0.5059181708333333,0.17041135000000002,0.4048097291666667,0.2,0.69956787875
1539439580,0.5248327541666666,19,0.5959182208333333,1.1383048416666668,0.8325958333333333,0.3669175708333333,1.7069264291666668,0.8251554083333333,0.4674619625,0.17930644166666668,0.3757984125,0.2111111111111111,0.7013217875
1539439640,0.7798394416666666,20,0.31568022083333336,0.8304071875,0.7667287041666667,0.2918398541666667,1.3560519500000001,0.7005103166666667,0.39901452916666663,0.19049730833333334,0.3481910541666667,0.2222222222222222,0.5978760566666667
1539439700,1.5073345208333333,21,0.1993818125,0.8106149458333333,0.6048102,0.252990525,1.4457983583333334,0.621199575,0.331588325,0.19386105,0.3207651916666666,0.23333333333333334,0.6288344504166666
1539439760,1.733316825,22,0.21438490833333335,0.5849851791666667,0.5018677416666667,0.26968754166666664,1.1692996624999998,0.48098881666666665,0.196482275,0.19551080416666666,0.297215325,0.24444444444444444,0.5643739079166666
1539439820,1.7856040583333335,23,0.33923149583333334,0.5051118,0.4486897666666667,0.24886967916666666,1.0689910041666666,0.44860367916666666,0.4039295708333333,0.19998519166666667,0.3027090333333333,0.25555555555555554,0.5751725279166665
1539439880,1.7186253166666667,24,0.372895125,0.3729987166666667,0.40167841249999997,0.2187745125,1.7269632166666669,0.397519825,0.41282336666666664,0.20204086666666668,0.2861691625,0.26666666666666666,0.6110488520833333
1539439940,1.6072260041666666,25,0.2900146791666666,0.3801755083333333,0.35293735000000004,0.191759325,1.6184843875000001,0.4058469708333333,0.29654984166666665,0.2068193875,0.282928475,0.2777777777777778,0.5632741929166667
1539440000,1.7909911208333333,26,0.4721134791666667,0.343618925,0.3237087583333333,0.180405475,1.1621361875,0.3553502791666666,0.5093201041666666,0.21911548333333333,0.2855018166666667,0.28888888888888886,0.5642261629166667
1539440060,1.501086975,27,0.36209922499999997,0.30214434166666665,0.34163557916666665,0.15885098333333333,1.0880085541666666,0.2983681,0.42532393749999997,0.22860864166666667,0.2814709458333333,0.3,0.49875972833333326
1539440120,1.0977050083333333,28,0.2727957875,0.2132413125,0.30973245416666667,0.13979997083333331,0.9284918624999999,0.2980051125,0.5386621166666666,0.23525064583333333,0.27741342083333337,0.3111111111111111,0.4311097691666667
1539440180,1.7272044708333332,29,0.28180303749999996,0.229501125,0.28403259583333335,0.13321303333333334,0.87989095,0.4096315958333333,0.53922285,0.23875315416666665,0.27397516250000004,0.32222222222222224,0.49972279750000004
1539440240,2.113780766666667,30,0.2995131916666667,0.19554506666666666,0.24862725833333332,0.1445187375,0.7440463333333334,0.3587131416666667,0.5475102458333333,0.24006125833333333,0.28054731666666666,0.3333333333333333,0.5172863316666667
1539440300,1.8953657375,31,0.260569,0.19502178333333334,0.25075732500000003,0.1351880625,1.0154419583333334,0.2746464708333333,0.5407811083333333,0.2477763208333333,0.284498125,0.34444444444444444,0.5100045891666667
1539440360,1.8293091250000002,32,0.23176934166666668,0.1704691875,0.5414792416666666,0.1385135125,1.1553967708333335,0.24038234166666667,0.31451328333333334,0.25374542916666665,0.2695972166666667,0.35555555555555557,0.5145175450000001
1539440420,1.9755515166666666,33,0.21474797083333333,0.20624607083333332,0.6104961375,0.12585202916666666,1.0086521458333333,0.2757406958333333,0.4063850541666667,0.2599176125,0.2726617791666667,0.36666666666666664,0.53562510125
1539440480,1.9088809,34,0.20897632083333334,0.21645053333333333,0.5260774916666667,0.11648929583333333,1.0207478541666668,0.3350341958333333,0.35791907916666665,0.2653850875,0.2831847291666667,0.37777777777777777,0.5239145487500001
1539440540,2.0973756458333335,35,0.216504575,0.17728814166666668,0.4348415041666666,0.12575067916666666,1.325499025,0.2774808458333334,0.2918919416666667,0.2657214583333333,0.2895540208333333,0.3888888888888889,0.55019078375
1539440600,1.9897050374999998,36,0.2236003625,0.20191552083333333,0.3856414083333333,0.11444481666666667,1.8323318083333333,0.24104424583333334,0.4604174208333333,0.27056402083333336,0.29780259166666667,0.4,0.6017467233333333
1539440660,1.5377251666666667,37,0.2644186,0.16211229166666669,0.34488675416666664,0.09883684583333333,2.190983983333333,0.20352405,0.28066224166666665,0.26170099583333334,0.30042399166666667,0.4111111111111111,0.5645274920833333
1539440720,1.4279292458333332,38,0.22684123333333334,0.14806851666666668,0.29803565833333334,0.11907288333333334,1.7076353916666667,0.1632814625,0.4654849291666666,0.2340279375,0.30690006666666664,0.4222222222222222,0.5097277324999998
1539440780,1.4947256708333332,39,0.3023749708333333,0.141639375,0.25883988333333335,0.139463675,1.7003196,0.1854231,0.4405798833333333,0.20392010833333335,0.30981511666666667,0.43333333333333335,0.5177101383333333
1539440840,1.0756731625,40,0.264002075,0.15378753333333334,0.23223258333333333,0.16400210833333334,1.4924967875,0.2168635375,0.3576894916666667,0.28094874583333335,0.31569320416666663,0.4444444444444444,0.4553389229166667
1539440900,0.7506112541666667,41,0.22955894583333333,0.1171401875,0.22148077916666667,0.17472064166666668,1.148985175,0.20661473749999998,0.44765913749999997,0.29248145416666665,0.3201992583333333,0.45555555555555555,0.39094515708333333
1539440960,0.5420788291666666,42,0.2456672708333333,0.1367906958333333,0.20708275416666666,0.17960486666666667,0.8710193125,0.22367471666666666,0.5310697041666667,0.2969663583333333,0.3255007541666667,0.4666666666666667,0.35594552625000003
1539441020,0.4656370125,43,0.22474296666666668,0.12317945833333334,0.19969949166666667,0.15365718333333334,1.1327929958333334,0.23298936666666667,0.4958327416666667,0.3009974833333333,0.33760938749999997,0.4777777777777778,0.36671380875000004
1539441080,0.40228739166666666,44,0.210247025,0.12979022083333333,0.18609670416666668,0.1376755,1.6055385333333334,0.2569672708333333,0.5364627083333333,0.297601775,0.34112766666666666,0.4888888888888889,0.4103794795833333
1539441140,0.3158724708333333,45,0.19638114166666665,0.12288042916666667,0.19635745416666667,0.1381399,1.7243821,0.28335250833333336,0.4514315208333333,0.3085150625,0.35338043750000003,0.5,0.4090693025
1539441200,0.26509132083333337,46,0.19392508749999998,0.11080705833333333,0.219857825,0.14910398333333333,1.8195073833333335,0.26477131666666665,0.32301337916666667,0.31074151666666666,0.35945079166666666,0.5111111111111111,0.40162696625
1539441260,0.2347646625,47,0.19433085833333333,0.16449919166666666,0.20884977916666667,0.17080259583333335,1.566008525,0.25406344583333335,0.25465472916666665,0.3068598833333333,0.3672135083333333,0.5222222222222223,0.37220471791666665
1539441320,0.209008325,48,0.204576775,0.17611866666666665,0.18236501666666666,0.18209769583333332,1.0348796625,0.24856538749999998,0.15150522083333332,0.30911302916666666,0.37046490416666666,0.5333333333333333,0.30686946833333334
1539441380,0.18852718333333335,49,0.34837216666666665,0.10701044166666666,0.17872948333333333,0.18190545,1.141502125,0.24713747500000002,0.4588191916666667,0.32041616666666667,0.3748908416666667,0.5444444444444444,0.3547310525
1539441440,0.17128683333333333,50,0.43327077499999994,0.125342125,0.15789851666666666,0.19523954166666665,1.10854055,0.36552445833333336,0.3245216791666667,0.3228721333333333,0.38316611666666667,0.5555555555555556,0.35876627291666663
1539441500,0.1635984375,51,0.30240165416666664,0.12287514583333332,0.15331270416666667,0.23567430416666665,1.0025829,0.3492758916666666,0.5975538749999999,0.31886244583333334,0.3756169,0.5666666666666667,0.36217542583333334
1539441560,0.18933872499999999,52,0.2771152041666667,0.08762149583333333,0.13557271666666668,0.2245127,1.1289589333333334,0.30281461249999997,0.7160892708333333,0.33041645833333333,0.3784679125,0.5777777777777777,0.37709080291666663
1539441620,0.15805634999999998,53,0.2482247916666667,0.09849341666666667,0.12424967916666667,0.20464500000000002,1.5026052583333334,0.32832984583333336,0.830547925,0.319973025,0.3732945208333333,0.5888888888888889,0.41884198124999994
1539441680,0.14335745416666665,54,0.22182779166666666,0.11803190000000001,0.11955164583333334,0.20723385833333333,1.2342994500000002,0.2871798416666667,0.8977396041666666,0.31799747083333335,0.36889527083333334,0.6,0.39161142875
1539441740,0.12975863333333332,55,0.21090375,0.09591427083333333,0.13501216249999998,0.178419775,1.3181367708333334,0.28571728333333335,1.0076121916666667,0.317196575,0.36245120416666665,0.6111111111111112,0.4041122616666667
1539441800,0.1153374625,56,0.4126881625,0.073641775,0.13254037083333334,0.16487754166666668,1.0920080375,0.2915730458333333,1.1634768916666665,0.31834442500000004,0.36081750833333337,0.6222222222222222,0.4125305220833334
1539441860,0.10394355416666667,57,0.31505554583333334,0.20730394583333334,0.11287830833333333,0.1562354375,1.1920525375,0.26685299583333333,1.3619438833333333,0.22006588333333335,0.35202435,0.6333333333333333,0.4288356441666667
1539441920,0.08709302083333334,58,0.21820244166666666,0.25241972916666666,0.12929982916666666,0.16842187916666665,1.0213538166666667,0.25067375416666665,1.4108107916666666,0.31392356666666665,0.3674217083333333,0.6444444444444445,0.42196205375
1539441980,0.0831953875,59,0.356359575,0.25570390833333334,0.13528977916666665,0.19623781250000003,0.8272858,0.2749666833333333,1.27331515,0.3229629291666667,0.36213619166666666,0.6555555555555556,0.40874532166666666
1539442040,0.07739162083333334,60,0.7841257083333333,0.2568251166666667,0.13068798333333334,0.18746757916666665,0.790085875,0.29139679583333333,1.1355578125,0.33258959583333336,0.35574557916666666,0.6666666666666666,0.43418736666666663
1539442100,0.06657453333333334,61,0.5768919916666667,0.2519605625,0.120528575,0.18246595416666667,1.4501857166666667,0.26205429583333334,0.9967061833333334,0.35230723333333336,0.3568293625,0.6777777777777778,0.4616504408333334
1539442160,0.0688917125,62,0.40069099583333334,0.24812655,0.112429875,0.16058579999999997,1.1611178333333332,0.21543825416666668,0.8725281333333333,0.35276104999999996,0.3679502708333333,0.6888888888888889,0.3960520474999999
1539442220,0.0676637375,63,0.302294875,0.24792891666666667,0.10385619583333333,0.157436475,1.2546771291666667,0.24306197499999999,0.9161299875,0.31839252500000004,0.37122299999999997,0.7,0.39826648166666667
1539442280,0.055009704166666666,64,0.24288020416666667,0.24626296666666667,0.09328589583333334,0.17415484583333332,0.9887347625,0.21421586666666667,1.1061643916666666,0.3071588833333333,0.36243521666666667,0.7111111111111111,0.37903027375000004
1539442340,0.20140499583333332,65,0.20584215,0.26727530416666667,0.09859236666666667,0.166607,0.8956324666666667,0.19741193333333334,1.6313546125,0.32979718333333335,0.36151690833333333,0.7222222222222222,0.4355434920833334
1539442400,0.209590375,66,0.20042823750000002,0.2808330541666667,0.098677725,0.14494042916666666,0.9394567375,0.18839093333333334,1.4229057458333334,0.3290657166666667,0.361079125,0.7333333333333333,0.4175368079166667
1539442460,0.2138938333333333,67,0.20347691666666667,0.2992662875,0.10077052916666668,0.13663997083333335,0.7693533875,0.19462574166666666,1.143092325,0.33695166666666665,0.36847348750000003,0.7444444444444445,0.3766544145833334
1539442520,0.21141626249999998,68,0.22444402083333334,0.27131217500000004,0.08919656249999999,0.1584986625,0.7814757875,0.2036735583333333,0.9856194916666666,0.341367225,0.36089225,0.7555555555555555,0.36278959958333334
1539442580,0.213471975,69,0.2039093875,0.2566275416666667,0.08141294583333333,0.16140249583333333,0.96700035,0.18320265,0.9059383791666666,0.24391603333333334,0.3739405,0.7666666666666667,0.3590822258333334
1539442640,0.2133865125,70,0.19541479166666667,0.2361119,0.09321117916666667,0.15260563333333332,1.1431675916666668,0.22000749166666667,0.89424195,0.24359570416666668,0.36820652083333333,0.7777777777777778,0.3759949275
1539442700,0.20793001249999998,71,0.18524352916666667,0.22526665833333331,0.08459474583333333,0.13416314583333333,1.1731933666666667,0.24846396666666667,0.8758248583333333,0.3238706666666667,0.3658253833333333,0.7888888888888889,0.38243763333333336
1539442760,0.20066858333333334,72,0.17821180833333333,0.20967435833333334,0.08471756666666666,0.1990028375,1.0245270791666667,0.23474015,0.7870018458333333,0.3226372083333333,0.353369775,0.8,0.35945512125
1539442820,0.1960555125,73,0.14875540833333334,0.21808457916666668,0.09471661666666667,0.2214167,0.7784705708333333,0.23224743333333334,0.7557691375,0.31775175,0.3708225875,0.8111111111111111,0.33340902958333335
1539442880,0.19899744166666666,74,0.14696149583333332,0.20631015000000003,0.09162025833333334,0.19866647916666666,0.6613066291666667,0.25572894583333333,0.7258232916666666,0.3151675583333333,0.34805756666666665,0.8222222222222222,0.3148639816666666
1539442940,0.20647761666666667,75,0.135877325,0.20879326666666667,0.14103394166666666,0.2588995666666667,0.84206145,0.32884765,0.704293025,0.31867015416666666,0.3429215708333333,0.8333333333333334,0.3487875566666667
1539443000,0.19663749583333334,76,0.13585592916666667,0.2100641208333333,0.10635467083333333,0.23197514166666666,0.9676021291666667,0.2788367541666667,0.7042449749999999,0.3109817666666667,0.3583082541666667,0.8444444444444444,0.35008612375
1539443060,0.19934975416666667,77,0.13609087916666668,0.2065291625,0.10440606666666667,0.21085836249999998,1.0780717208333332,0.32184962916666665,0.6683200125000001,0.32207132916666664,0.3471926875,0.8555555555555555,0.3594739604166667
1539443120,0.19582052083333332,78,0.13464397916666665,0.22486624583333334,0.09741257083333334,0.20987614999999998,0.8854050458333333,0.33151657916666666,0.7582364166666667,0.3323653833333333,0.3433326708333333,0.8666666666666667,0.35134755625
1539443180,0.19179475,79,0.12374663333333333,0.22515449166666668,0.09134267916666666,0.16661769166666668,0.8434756958333334,0.3149103541666667,0.8225441833333333,0.1802301,0.3598778333333333,0.8777777777777778,0.33196944125
1539443240,0.18869804583333333,80,0.11784150833333333,0.22223367083333334,0.08751489583333334,0.16293984166666667,0.678635525,0.31128055833333335,0.8471949833333333,0.23525043333333334,0.36634327083333335,0.8888888888888888,0.32179327333333335
1539443300,0.19076432499999998,81,0.09847086249999999,0.22687394166666666,0.08973044583333332,0.15051855416666668,0.5479847166666667,0.2576878541666667,0.9413444208333334,0.33219971666666664,0.3826482,0.9,0.32182230375
1539443360,0.19805764166666667,82,0.09482419166666665,0.23215507083333334,0.0946792875,0.16763725,0.56678235,0.2295090125,1.0332012833333333,0.3350029041666666,0.37254172083333337,0.9111111111111111,0.33243907125
1539443420,0.186850675,83,0.07760525833333333,0.24237014166666668,0.10534029583333333,0.20708446666666666,0.5765481791666667,0.21858230833333334,1.3904965375,0.3415273541666667,0.3623871416666667,0.9222222222222223,0.3708792358333334
1539443480,0.1853557,84,0.09617503749999999,0.24551532083333333,0.0993078125,0.1928268625,0.5479583416666666,0.21358598750000002,1.4576642,0.3492210708333333,0.35043337916666667,0.9333333333333333,0.37380437125
1539443540,0.1835030375,85,0.09745110416666666,0.2432619875,0.10022068333333332,0.1904834875,0.71056365,0.22522794166666668,1.5818525083333335,0.3381582166666667,0.35687745416666666,0.9444444444444444,0.40276000708333337
1539443600,0.18391944166666668,86,0.10016878333333333,0.26514998333333334,0.09935047916666666,0.18558867083333333,0.9285674208333333,0.21411445833333334,1.4269260208333334,0.3372720625,0.37309695416666666,0.9555555555555556,0.4114154275
1539443660,0.17628978333333334,87,0.10430656666666667,0.26926700833333334,0.09440696666666666,0.15470882083333332,0.8760316291666667,0.20389768333333333,1.2943775833333333,0.32927392083333334,0.36807839166666667,0.9666666666666667,0.38706383541666667
1539443720,0.18118054583333335,88,0.14170770416666667,0.25782368333333333,0.09070734583333334,0.1267114125,0.7890182541666667,0.196712775,1.2873802625000001,0.33316076666666666,0.3555640375,0.9777777777777777,0.37599667875
1539443780,0.19246216666666666,89,0.11607424166666667,0.24919981666666668,0.09196192500000001,0.17083995833333335,0.5445992208333333,0.10561069583333334,1.0071509208333334,0.34122304166666667,0.35282521666666666,0.9888888888888889,0.31719472041666663
1539443840,0.17976562083333333,90,0.0849039,0.2646106583333333,0.09475398333333333,0.21987943333333335,0.5113135791666666,0.1668632125,0.9676060999999999,0.33976006249999996,0.3560658958333333,1.0,0.3185522445833333
