unix,s1_mt1_HR,minute,s2_mt1_HR,s3_mt1_HR,s4_mt1_HR,s5_mt1_HR,s6_mt1_HR,s7_mt1_HR,s8_mt1_HR,s9_mt1_HR,s10_mt1_HR,test_progress,avg_HR
1539438501,125.04433333333333,1,117.002,77.48933333333333,81.55099999999999,79.13083333333334,141.70916666666665,130.56083333333333,123.51316666666666,94.051,109.0835,0.011111111111111112,107.91351666666667
1539438561,117.40216666666667,2,110.00883333333333,75.22866666666667,105.18833333333333,78.57883333333332,137.34216666666669,98.29116666666667,112.40416666666667,106.27933333333334,122.43516666666666,0.022222222222222223,106.31588333333335
1539438621,107.71516666666666,3,134.5365,79.38516666666666,87.01316666666666,72.97049999999999,168.6575,90.29816666666667,123.74333333333334,128.2335,126.18316666666666,0.03333333333333333,111.87361666666668
1539438681,99.44316666666667,4,145.40633333333332,80.01916666666666,129.6215,82.54166666666667,164.40816666666666,93.90433333333334,134.5365,134.94216666666665,111.4105,0.044444444444444446,117.62334999999999
1539438741,103.7555,5,127.87433333333334,82.75016666666667,148.4065,81.59966666666668,135.56233333333333,78.40216666666667,134.12866666666667,111.009,93.4525,0.05555555555555555,109.69408333333334
1539438801,88.58200000000001,6,109.2665,86.82866666666668,142.406,98.51383333333334,113.44333333333334,76.03999999999999,141.978,107.30683333333333,84.67816666666666,0.06666666666666667,104.90433333333333
1539438861,102.03500000000001,7,111.769,92.94666666666667,118.2465,101.55166666666668,90.3215,78.22783333333334,115.778,90.68533333333333,83.06833333333334,0.07777777777777778,98.46298333333334
1539438921,75.27600000000001,8,107.63083333333334,112.20483333333333,127.11516666666667,107.14,81.55916666666667,93.35233333333333,102.6685,94.01483333333334,97.79199999999999,0.08888888888888889,99.87536666666668
1539438981,78.63316666666667,9,96.37950000000001,99.32083333333334,118.77533333333334,113.51583333333333,104.40366666666667,106.741,93.3685,76.37650000000001,111.12283333333333,0.1,99.86371666666666
1539439041,90.39633333333333,10,107.78216666666667,82.13799999999999,84.37333333333332,102.76,106.23783333333333,97.39200000000001,100.97116666666668,82.59333333333333,99.15966666666667,0.1111111111111111,95.38038333333334
1539439101,81.122,11,109.53766666666667,75.3125,94.65383333333332,92.55083333333333,108.33649999999999,109.40133333333333,112.12583333333333,91.77216666666666,93.7385,0.12222222222222222,96.85511666666667
1539439161,82.14716666666666,12,89.172,78.39083333333333,88.1665,82.43466666666667,118.282,106.8005,110.40666666666667,66.891,75.21383333333333,0.13333333333333333,89.79051666666666
1539439221,63.4625,13,92.07583333333334,80.36416666666668,82.34433333333332,82.21233333333333,99.95716666666667,103.87733333333334,104.76950000000001,71.8275,76.83016666666667,0.14444444444444443,85.77208333333333
1539439281,71.18333333333334,14,80.50633333333333,81.51683333333334,75.25766666666667,57.63966666666667,94.348,102.473,115.08,80.42283333333333,96.99050000000001,0.15555555555555556,85.54181666666668
1539439341,73.41333333333334,15,87.25583333333334,78.05583333333334,83.164,65.2235,88.25816666666667,91.90066666666667,100.08883333333333,110.46533333333333,96.85783333333333,0.16666666666666666,87.46833333333333
1539439401,76.80383333333334,16,79.40100000000001,83.88316666666667,87.19366666666666,91.86,106.05983333333333,99.12983333333334,79.72800000000001,149.89033333333333,87.82733333333334,0.17777777777777778,94.1777
1539439461,79.06983333333332,17,88.56966666666668,111.23583333333333,77.44733333333333,95.91766666666668,117.71849999999999,95.89583333333333,85.44716666666666,116.60233333333333,111.51683333333334,0.18888888888888888,97.94210000000001
1539439521,80.42816666666666,18,78.12349999999999,82.287,100.23083333333334,93.38716666666667,98.907,91.53299999999999,82.17366666666666,88.141,94.29516666666667,0.2,88.95065000000001
1539439581,85.97749999999999,19,84.66916666666665,80.38866666666667,81.71516666666666,106.11200000000001,114.40650000000001,108.72616666666666,82.872,74.92933333333333,96.28766666666667,0.2111111111111111,91.60841666666667
1539439641,89.3625,20,95.1105,77.795,95.0335,85.73133333333334,115.48083333333334,112.0555,99.51050000000001,79.25733333333332,106.23666666666666,0.2222222222222222,95.55736666666667
1539439701,85.87583333333333,21,105.95066666666666,72.631,93.722,75.10283333333334,112.77816666666666,115.895,97.982,79.50516666666667,97.06216666666666,0.23333333333333334,93.65048333333334
1539439761,82.213,22,104.00333333333333,86.4705,69.59750000000001,85.29366666666667,99.00483333333334,112.16133333333333,89.029,95.75616666666666,76.40316666666666,0.24444444444444444,89.99324999999999
1539439821,77.9095,23,104.779,103.59766666666665,82.36033333333333,90.64183333333334,103.92133333333332,103.47083333333333,76.50033333333334,102.73683333333334,81.49316666666667,0.25555555555555554,92.74108333333334
1539439881,75.04033333333334,24,95.16483333333333,93.32716666666667,103.6015,89.04400000000001,106.6275,86.17266666666666,73.79516666666667,98.8505,89.39566666666666,0.26666666666666666,91.10193333333332
1539439941,84.555,25,81.59983333333334,81.88816666666666,112.02016666666667,95.22416666666666,106.2525,79.09716666666667,71.18816666666666,81.71666666666667,79.13583333333332,0.2777777777777778,87.26776666666667
1539440001,89.13416666666667,26,83.82766666666666,84.93883333333333,96.74433333333333,110.58583333333333,97.57783333333333,79.93183333333333,81.70700000000001,89.93666666666667,92.62866666666667,0.28888888888888886,90.70128333333332
1539440061,85.98633333333333,27,71.42483333333332,72.8875,99.15816666666666,82.57783333333333,104.5515,92.48666666666666,82.07333333333332,79.83666666666666,131.90766666666667,0.3,90.28905
1539440121,83.8325,28,100.79416666666665,96.89616666666667,84.42166666666667,69.11283333333333,86.30833333333334,81.125,78.03183333333332,74.17783333333334,141.08016666666666,0.3111111111111111,89.57804999999999
1539440181,90.19483333333332,29,106.77950000000001,89.67383333333333,67.3705,79.435,69.87916666666666,86.70116666666667,80.11966666666667,75.29616666666668,87.18933333333332,0.32222222222222224,83.26391666666667
1539440241,87.878,30,107.56216666666667,71.39583333333333,63.958333333333336,94.03983333333333,64.86866666666667,86.5855,78.497,94.53716666666666,99.45949999999999,0.3333333333333333,84.87819999999999
1539440301,88.77933333333334,31,89.76050000000001,77.0305,63.593333333333334,112.46233333333333,63.905499999999996,90.17916666666666,82.991,76.4285,101.7655,0.34444444444444444,84.68956666666666
1539440361,81.4295,32,98.24083333333333,79.57116666666667,74.15599999999999,96.24166666666666,70.20599999999999,94.8575,78.15733333333333,105.51016666666666,65.369,0.35555555555555557,84.37391666666666
1539440421,87.90683333333332,33,73.55683333333333,82.08883333333333,88.49733333333333,84.33416666666668,67.0885,76.30850000000001,72.42933333333333,96.44433333333333,73.8675,0.36666666666666664,80.25221666666668
1539440481,83.77583333333334,34,78.26466666666667,84.78099999999999,81.35683333333333,95.05466666666666,68.80083333333333,94.00949999999999,72.72183333333334,93.29666666666667,82.74733333333333,0.37777777777777777,83.48091666666666
1539440541,77.88616666666667,35,79.72766666666666,102.98416666666667,67.7075,91.08216666666667,93.92616666666666,146.49133333333333,72.3325,91.45983333333334,84.14816666666667,0.3888888888888889,90.77456666666664
1539440601,66.56466666666667,36,87.37466666666666,95.20816666666666,87.23616666666666,106.80966666666667,126.29283333333333,140.46266666666668,76.83,95.25733333333332,95.34883333333333,0.4,97.7385
1539440661,75.96783333333333,37,96.5945,106.82833333333333,94.24549999999999,112.98883333333333,107.2345,96.47383333333333,100.79666666666667,89.92483333333332,82.47516666666667,0.4111111111111111,96.353
1539440721,80.2495,38,101.17383333333333,102.11149999999999,83.921,124.77416666666666,87.17433333333334,103.78016666666666,85.23883333333333,91.3495,71.07733333333334,0.4222222222222222,93.08501666666666
1539440781,96.139,39,112.64866666666667,106.61550000000001,78.97033333333334,128.435,88.70716666666667,111.63633333333334,94.68,77.959,92.555,0.43333333333333335,98.83460000000002
1539440841,89.52466666666668,40,95.75066666666666,107.7295,73.9825,111.47250000000001,94.68016666666668,105.12266666666666,116.12516666666667,63.9895,80.06649999999999,0.4444444444444444,93.84438333333334
1539440901,83.19200000000001,41,96.73433333333334,75.31216666666667,94.041,88.26183333333333,85.09166666666667,85.963,124.84183333333334,80.5305,80.16266666666667,0.45555555555555555,89.41310000000001
1539440961,87.44583333333334,42,88.69083333333333,68.07833333333333,89.3375,71.22666666666667,86.82383333333334,75.0645,143.33266666666668,99.34866666666667,104.02066666666666,0.4666666666666667,91.33695
1539441021,77.68233333333333,43,99.45666666666666,84.606,75.3275,100.48633333333333,87.7975,75.62783333333333,122.52133333333333,92.14733333333334,76.279,0.4777777777777778,89.19318333333334
1539441081,79.8415,44,93.60916666666667,83.85116666666666,80.24033333333334,87.31933333333333,93.29766666666666,75.78099999999999,82.71416666666667,74.1375,61.45766666666667,0.4888888888888889,81.22494999999999
1539441141,72.7,45,81.50116666666666,98.61766666666668,87.7665,72.09733333333334,101.12983333333334,84.01316666666666,73.84899999999999,77.46233333333333,64.95166666666667,0.5,81.40886666666667
1539441201,63.82233333333333,46,84.70700000000001,74.006,79.00233333333334,63.462333333333326,85.9165,77.74383333333334,94.36833333333334,82.99633333333333,71.72583333333334,0.5111111111111111,77.77508333333334
1539441261,76.78433333333334,47,76.58033333333333,79.64266666666667,87.97800000000001,81.04083333333332,87.73233333333333,71.771,101.51416666666667,82.75533333333333,77.54566666666666,0.5222222222222223,82.33446666666666
1539441321,92.11516666666667,48,92.72250000000001,77.73583333333333,99.71933333333332,96.69566666666667,87.7715,87.88266666666667,85.85716666666667,73.47783333333334,80.9125,0.5333333333333333,87.48901666666667
1539441381,127.09750000000001,49,104.49133333333333,81.26866666666666,127.36316666666667,76.74849999999999,116.6905,92.3185,83.62016666666666,92.72783333333334,86.4125,0.5444444444444444,98.87386666666669
1539441441,144.405,50,94.03916666666667,111.7215,109.09400000000001,80.61116666666666,93.848,80.24116666666667,124.87733333333334,109.539,76.34516666666667,0.5555555555555556,102.47214999999998
1539441501,124.64349999999999,51,94.52216666666666,134.94916666666666,79.93666666666667,80.65583333333333,84.482,78.67033333333333,154.80716666666666,85.2025,81.63833333333334,0.5666666666666667,99.95076666666665
1539441561,99.00766666666667,52,80.84633333333333,107.873,78.57216666666666,81.9145,81.92016666666667,84.85816666666666,171.53233333333336,74.56183333333334,90.43716666666666,0.5777777777777777,95.15233333333333
1539441621,95.38316666666667,53,112.48116666666667,98.15066666666667,95.33500000000001,67.40616666666666,79.40183333333333,82.28649999999999,155.00583333333333,89.766,112.31016666666666,0.5888888888888889,98.75265
1539441681,81.44516666666667,54,104.27583333333334,82.87283333333333,114.65866666666668,88.28150000000001,78.44666666666667,60.082166666666666,126.34266666666667,99.93366666666665,102.0505,0.6,93.83896666666666
1539441741,68.84716666666667,55,91.11916666666666,76.0995,115.17633333333333,123.09316666666668,69.60483333333333,77.85383333333333,129.50016666666667,93.05199999999999,96.001,0.6111111111111112,94.03471666666667
1539441801,74.4085,56,101.79400000000001,78.1665,105.23983333333334,111.09400000000001,81.31866666666666,89.676,86.69583333333334,100.77383333333334,82.77216666666666,0.6222222222222222,91.19393333333332
1539441861,83.97283333333333,57,80.77399999999999,72.72433333333333,89.58216666666667,88.4875,91.03283333333334,113.979,72.81533333333333,85.61416666666668,100.41799999999999,0.6333333333333333,87.94001666666666
1539441921,76.86716666666666,58,86.449,65.22200000000001,104.00583333333334,93.89750000000001,99.32183333333334,123.075,83.73766666666667,74.36533333333334,109.01716666666667,0.6444444444444445,91.59585
1539441981,70.99933333333334,59,90.0615,68.09116666666667,94.85216666666666,82.77250000000001,79.54566666666666,107.55966666666667,76.45333333333333,89.81966666666668,130.01916666666665,0.6555555555555556,89.01741666666666
1539442041,88.5055,60,80.444,72.18599999999999,99.21883333333334,86.1805,73.82266666666666,95.60716666666667,79.20233333333334,84.9605,106.30333333333333,0.6666666666666666,86.64308333333332
1539442101,101.37883333333333,61,107.5725,93.9305,121.79516666666667,87.84866666666667,78.71149999999999,95.55916666666667,75.84416666666667,75.60566666666666,73.84400000000001,0.6777777777777778,91.20901666666667
1539442161,99.68833333333333,62,110.72633333333333,98.31533333333333,94.52533333333334,91.12216666666667,115.57666666666667,107.78516666666665,82.97983333333333,82.81700000000001,65.7555,0.6888888888888889,94.92916666666666
1539442221,98.56883333333333,63,95.01516666666666,107.09333333333333,87.75466666666667,116.56616666666667,91.382,89.542,98.89116666666668,114.98783333333334,72.76783333333333,0.7,97.2569
1539442281,116.43900000000001,64,116.60916666666667,98.4735,99.97633333333333,105.89266666666667,90.881,106.80366666666667,106.71466666666667,127.7035,77.74616666666665,0.7111111111111111,104.72396666666666
1539442341,132.87933333333334,65,111.7495,91.078,117.653,134.40983333333332,119.08566666666667,107.29466666666667,98.22933333333334,94.36516666666667,82.25166666666668,0.7222222222222222,108.89961666666666
1539442401,85.87899999999999,66,79.7265,104.63766666666668,95.90133333333333,105.65316666666666,99.70383333333332,80.5615,108.30066666666667,89.22250000000001,98.11816666666667,0.7333333333333333,94.77043333333333
1539442461,82.818,67,92.009,79.52866666666667,91.82266666666666,114.345,97.62233333333333,84.55733333333333,132.1815,128.11833333333334,119.23333333333333,0.7444444444444445,102.22361666666667
1539442521,100.143,68,91.97933333333334,81.21433333333333,113.16683333333334,101.92633333333333,103.502,79.95183333333333,152.96566666666666,128.00533333333334,102.363,0.7555555555555555,105.52176666666666
1539442581,112.50783333333334,69,104.94783333333334,102.4925,128.20033333333333,80.37716666666667,117.91416666666667,93.6865,134.3375,98.88616666666667,71.7895,0.7666666666666667,104.51395
1539442641,86.06533333333333,70,97.87866666666667,84.84349999999999,129.4975,83.29633333333332,114.143,96.43483333333333,103.38633333333334,80.20599999999999,94.21916666666667,0.7777777777777778,96.99706666666667
1539442701,92.72333333333333,71,94.26883333333333,86.13966666666667,98.62433333333334,87.97266666666665,127.99216666666666,109.19566666666667,82.21733333333333,76.10799999999999,83.70983333333334,0.7888888888888889,93.89518333333334
1539442761,92.48116666666667,72,72.5335,94.24216666666666,92.9875,97.76133333333334,102.687,87.01433333333333,75.26683333333334,68.83033333333333,65.83566666666667,0.8,84.96398333333335
1539442821,93.3585,73,84.435,105.546,88.653,129.44416666666666,99.54933333333334,86.806,79.43666666666667,97.64699999999999,78.44200000000001,0.8111111111111111,94.33176666666665
1539442881,94.3865,74,89.42,103.1205,75.797,113.76083333333332,88.37349999999999,143.175,82.48516666666666,101.10666666666665,96.02566666666667,0.8222222222222222,98.76508333333332
1539442941,99.29733333333334,75,89.06666666666666,85.817,79.99266666666668,86.6135,107.89833333333333,165.54366666666667,94.75866666666666,83.39433333333334,85.03766666666667,0.8333333333333334,97.74198333333334
1539443001,113.35766666666667,76,84.50866666666667,76.9845,89.91333333333334,79.65100000000001,111.24633333333333,129.65883333333332,104.613,84.34666666666666,102.90566666666668,0.8444444444444444,97.71856666666665
1539443061,118.692,77,87.99683333333334,79.75883333333333,99.48150000000001,64.17816666666667,117.37466666666666,116.79533333333333,98.35216666666666,90.46516666666666,135.47083333333333,0.8555555555555555,100.85655
1539443121,112.94683333333334,78,74.21983333333333,82.65033333333334,106.8535,74.578,117.0805,110.6175,96.60966666666667,108.78533333333333,122.31016666666666,0.8666666666666667,100.66516666666668
1539443181,94.21083333333333,79,81.36266666666667,73.51416666666667,83.15933333333334,84.92533333333334,112.124,106.17883333333333,118.58133333333333,120.76416666666667,103.795,0.8777777777777778,97.86156666666666
1539443241,122.2255,80,76.85733333333333,75.12283333333333,69.77516666666666,100.08500000000001,87.31233333333333,100.119,105.96033333333334,70.2435,101.4735,0.8888888888888888,90.91745
1539443301,86.72600000000001,81,91.40683333333332,87.55416666666666,87.58283333333334,85.86,83.55216666666666,117.4735,112.48866666666666,82.75616666666666,85.20083333333334,0.9,92.06011666666667
1539443361,81.77633333333333,82,136.2535,73.93816666666666,73.7025,90.29183333333334,117.68633333333334,102.04616666666668,117.786,98.35316666666667,89.2495,0.9111111111111111,98.10835
1539443421,89.95116666666667,83,97.1455,61.01316666666666,75.67366666666666,80.85016666666667,118.988,81.63283333333334,93.43866666666666,89.5035,117.85016666666667,0.9222222222222223,90.60468333333333
1539443481,81.133,84,73.13016666666667,75.10966666666667,85.9935,66.37766666666667,81.72283333333333,81.32616666666667,77.70166666666667,90.68483333333333,111.08066666666667,0.9333333333333333,82.42601666666667
1539443541,76.76299999999999,85,64.23066666666666,85.98,97.72866666666667,76.77833333333334,70.438,78.25383333333333,89.02083333333333,92.38550000000001,83.58766666666666,0.9444444444444444,81.51665
1539443601,78.38083333333334,86,62.742333333333335,79.99466666666667,111.44566666666667,91.54816666666667,82.06533333333333,90.46433333333333,101.90616666666666,80.845,81.46983333333333,0.9555555555555556,86.08623333333334
1539443661,81.33833333333334,87,65.79633333333334,71.71616666666667,117.37383333333334,81.99633333333333,79.43416666666667,71.68983333333334,104.72600000000001,86.05583333333334,96.4035,0.9666666666666667,85.65303333333334
1539443721,66.09116666666667,88,82.3445,79.41583333333332,99.77116666666667,72.32316666666667,104.3665,69.079,100.33416666666668,111.8135,101.53150000000001,0.9777777777777777,88.70705
1539443781,91.58383333333333,89,75.94766666666666,84.88983333333334,83.53999999999999,68.16583333333332,101.28,72.30466666666666,129.125,116.68516666666666,79.77666666666667,0.9888888888888889,90.32986666666666
1539443841,78.06283333333333,90,74.80283333333334,92.34349999999999,100.4535,94.34316666666668,98.77933333333334,89.14066666666666,146.13666666666668,93.521,62.535,1.0,93.01185
